Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_1_0,CS_1_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_1_1,CS_1_1,Bookie_CS_2_0,CS_2_0,Bookie_CS_0_2,CS_0_2,Bookie_CS_2_1,CS_2_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_2_2,CS_2_2,Bookie_CS_3_0,CS_3_0,Bookie_CS_0_3,CS_0_3,Bookie_CS_3_1,CS_3_1,Bookie_CS_1_3,CS_1_3,Bookie_CS_3_2,CS_3_2,Bookie_CS_2_3,CS_2_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
foXac8fM,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,01/03/2026,11:00,Round 14,Hai Phong,Thanh Hoa,3,3,"[54, 62, 63]","[59, 73, 82]",1xBet,1.98,2.28,5.95,1xBet,1.54,3.87,6.12,1xBet,1.31,3.25,1xBet,2.65,1.45,1xBet,5.9,1.11,1xBet,1.02,12.0,1xBet,1.25,3.75,1xBet,1.81,2.0,1xBet,2.82,1.4,1xBet,5.14,1.14,1xBet,1.87,1.87,1xBet,1.11,1.24,2.38,1xBet,12.0,1xBet,7.0,1xBet,15.0,1xBet,7.5,1xBet,7.0,1xBet,29.0,1xBet,8.5,1xBet,19.0,1xBet,17.0,1xBet,10.0,1xBet,51.0,1xBet,12.0,1xBet,41.0,1xBet,23.0,1xBet,41.0,1xBet,4.39,1.22,1xBet,3.57,1.3,1xBet,2.31,1.58,1xBet,1.82,1.98,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.53,0.47,,,,,,,,,,,15.0,13.0,8.0,8.0,7.0,5.0,,,,,,,,,,,,,4.0,9.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.41,4.0,6.0,0.0,1.0,4.0,5.0,,,2.0,2.0,1.0,0.0,,,,,,,,,,,,,0.47,0.53,11.0,7.0,8.0,7.0,3.0,0.0,,,2.0,7.0,0.0,2.0,,,,,,,,
QTNVinIq,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,01/03/2026,11:00,Round 14,Nam Dinh,Phu Dong Ninh Binh,3,2,"[42, 74, 81]","[9, 33]",1xBet,2.49,2.19,3.98,1xBet,2.07,3.43,3.39,1xBet,1.36,3.0,1xBet,2.65,1.45,1xBet,6.23,1.1,1xBet,1.02,11.0,1xBet,1.25,3.75,1xBet,1.89,1.91,1xBet,2.97,1.37,1xBet,5.54,1.13,1xBet,1.74,2.02,1xBet,1.3,1.29,1.71,1xBet,11.0,1xBet,8.0,1xBet,11.0,1xBet,6.5,1xBet,9.5,1xBet,19.0,1xBet,8.5,1xBet,12.0,1xBet,13.0,1xBet,17.0,1xBet,34.0,1xBet,15.0,1xBet,26.0,1xBet,23.0,1xBet,34.0,1xBet,8.52,1.07,1xBet,7.33,1.09,1xBet,3.66,1.29,1xBet,2.81,1.4,,0.0,0.0,,0.0,0.0,1xBet,1.12,6.29,1xBet,1.09,7.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.52,0.48,,,,,,,,,,,17.0,11.0,12.0,7.0,5.0,4.0,,,,,,,,,,,,,3.0,3.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.48,8.0,4.0,5.0,3.0,3.0,1.0,,,3.0,2.0,0.0,1.0,,,,,,,,,,,,,0.52,0.48,9.0,7.0,7.0,4.0,2.0,3.0,,,0.0,1.0,0.0,1.0,,,,,,,,
MXYiaUP9,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,28/02/2026,12:15,Round 14,Cong An Ha Noi,Gia Lai,3,1,"[76, 82, 92]",[40],1xBet,1.49,2.86,10.9,1xBet,1.18,6.59,13.7,1xBet,1.26,3.92,1xBet,2.21,1.67,1xBet,4.48,1.21,1xBet,1.02,16.5,1xBet,1.14,5.74,1xBet,1.49,2.64,1xBet,2.13,1.67,1xBet,3.46,1.31,1xBet,2.15,1.59,1xBet,1.01,1.1,4.47,1xBet,17.0,1xBet,8.5,1xBet,29.0,1xBet,12.0,1xBet,6.5,1xBet,51.0,1xBet,10.0,1xBet,34.0,1xBet,26.0,1xBet,6.5,1xBet,500.0,1xBet,11.0,1xBet,81.0,1xBet,29.0,1xBet,67.0,1xBet,2.28,1.63,1xBet,1.83,1.98,1xBet,1.56,2.44,1xBet,1.25,3.97,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.65,0.35,,,,,,,,,,,21.0,5.0,12.0,4.0,9.0,1.0,,,,,,,,,,,,,11.0,0.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.42,11.0,3.0,4.0,3.0,7.0,0.0,,,7.0,0.0,,,,,,,,,,,,,,,0.72,0.28,10.0,2.0,8.0,1.0,2.0,1.0,,,4.0,0.0,1.0,4.0,,,,,,,,
8Arbwm3j,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,28/02/2026,11:00,Round 14,Da Nang,PVF-CAND,3,0,"[10, 80, 88]",[],1xBet,2.89,2.01,3.76,1xBet,2.21,3.15,3.36,1xBet,1.5,2.5,1xBet,3.33,1.3,1xBet,7.82,1.06,1xBet,1.06,8.0,1xBet,1.42,2.75,1xBet,2.31,1.57,1xBet,4.23,1.2,1xBet,7.82,1.06,1xBet,2.02,1.74,1xBet,1.3,1.34,1.63,1xBet,8.0,1xBet,6.5,1xBet,8.0,1xBet,6.0,1xBet,9.0,1xBet,15.0,1xBet,9.5,1xBet,12.0,1xBet,17.0,1xBet,19.0,1xBet,34.0,1xBet,19.0,1xBet,29.0,1xBet,34.0,1xBet,41.0,1xBet,9.86,1.03,1xBet,8.95,1.05,1xBet,4.27,1.22,1xBet,3.32,1.33,,0.0,0.0,,0.0,0.0,1xBet,1.1,6.84,1xBet,1.08,8.27,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.6,0.4,,,,,,,,,,,9.0,4.0,6.0,1.0,3.0,3.0,,,,,,,,,,,,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.38,2.0,2.0,2.0,1.0,0.0,1.0,,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,0.58,0.42,7.0,2.0,4.0,0.0,3.0,2.0,,,1.0,0.0,0.0,1.0,,,,,,,,
E7Vq1jec,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,28/02/2026,11:00,Round 14,Hong Linh Ha Tinh,Song Lam Nghe An,0,1,[],[21],1xBet,2.4,2.02,5.04,1xBet,1.8,3.33,4.69,1xBet,1.5,2.5,1xBet,3.33,1.3,1xBet,7.82,1.06,1xBet,1.07,7.5,1xBet,1.42,2.75,1xBet,2.22,1.62,1xBet,3.98,1.22,1xBet,7.36,1.07,1xBet,2.11,1.68,1xBet,1.18,1.3,1.96,1xBet,7.5,1xBet,5.5,1xBet,10.0,1xBet,6.5,1xBet,7.0,1xBet,21.0,1xBet,9.0,1xBet,15.0,1xBet,19.0,1xBet,13.0,1xBet,51.0,1xBet,17.0,1xBet,41.0,1xBet,34.0,1xBet,51.0,1xBet,6.92,1.1,1xBet,5.79,1.14,1xBet,3.05,1.38,1xBet,2.42,1.57,,0.0,0.0,,0.0,0.0,,0.0,0.0,1xBet,1.03,9.2,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.49,0.51,,,,,,,,,,,14.0,5.0,3.0,4.0,11.0,1.0,,,,,,,,,,,,,4.0,4.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.47,4.0,1.0,2.0,1.0,2.0,0.0,,,2.0,2.0,0.0,1.0,,,,,,,,,,,,,0.45,0.55,10.0,4.0,1.0,3.0,9.0,1.0,,,2.0,2.0,0.0,1.0,,,,,,,,
SxDnTbSh,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,24/02/2026,12:15,Round 10,Viettel,Nam Dinh,1,0,[69],[],1xBet,3.27,2.11,3.02,1xBet,2.72,3.34,2.49,1xBet,1.38,2.9,1xBet,2.68,1.44,1xBet,6.52,1.09,1xBet,1.03,10.0,1xBet,1.29,3.4,1xBet,2.01,1.8,1xBet,3.33,1.3,1xBet,5.9,1.11,1xBet,1.82,1.93,1xBet,1.51,1.3,1.43,1xBet,10.0,1xBet,9.0,1xBet,8.0,1xBet,6.5,1xBet,13.0,1xBet,12.0,1xBet,10.0,1xBet,9.5,1xBet,13.0,1xBet,26.0,1xBet,21.0,1xBet,21.0,1xBet,19.0,1xBet,29.0,1xBet,29.0,1xBet,11.0,1.01,1xBet,10.5,1.01,1xBet,5.37,1.15,1xBet,4.35,1.22,,0.0,0.0,,0.0,0.0,1xBet,1.25,3.96,1xBet,1.18,4.92,1xBet,1.01,9.0,1xBet,1.01,10.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,7.0,8.0,4.0,2.0,3.0,6.0,,,,,,,,,,,,,3.0,3.0,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.43,4.0,1.0,2.0,0.0,2.0,1.0,,,2.0,0.0,2.0,1.0,,,,,,,,,,,,,0.43,0.57,3.0,7.0,2.0,2.0,1.0,5.0,,,1.0,3.0,1.0,1.0,,,,,,,,
KC9vVKct,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,24/02/2026,11:00,Round 10,Thanh Hoa,Cong An Ha Noi,1,3,[28],"[56, 65, 80]",1xBet,9.0,2.75,1.57,1xBet,9.22,5.8,1.27,1xBet,1.26,3.92,1xBet,2.2,1.68,1xBet,4.56,1.2,1xBet,1.01,15.5,1xBet,1.17,5.11,1xBet,1.56,2.44,1xBet,2.31,1.57,1xBet,3.87,1.26,1xBet,1.97,1.71,1xBet,3.58,1.12,1.05,1xBet,17.0,1xBet,23.0,1xBet,8.5,1xBet,11.0,1xBet,41.0,1xBet,6.0,1xBet,26.0,1xBet,10.0,1xBet,23.0,1xBet,101.0,1xBet,7.0,1xBet,67.0,1xBet,11.0,1xBet,51.0,1xBet,29.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1xBet,3.21,1.35,1xBet,2.13,1.72,1xBet,1.73,2.11,1xBet,1.49,2.63,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.44,0.56,,,,,,,,,,,5.0,6.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,3.0,5.0,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.58,3.0,3.0,1.0,0.0,2.0,3.0,,,2.0,3.0,,,,,,,,,,,,,,,0.46,0.54,2.0,3.0,0.0,3.0,2.0,0.0,,,1.0,2.0,4.0,4.0,,,,,,,,
8YuMCwrC,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,09/02/2026,11:00,Round 13,Nam Dinh,Hong Linh Ha Tinh,1,1,[4],[97],1xBet,2.09,2.14,6.11,1xBet,1.59,3.74,5.72,1xBet,1.42,2.77,1xBet,2.83,1.4,1xBet,6.52,1.09,1xBet,1.05,8.5,1xBet,1.31,3.25,1xBet,2.11,1.73,1xBet,3.43,1.29,1xBet,6.23,1.1,1xBet,2.13,1.61,1xBet,1.13,1.25,2.27,1xBet,8.5,1xBet,6.0,1xBet,13.0,1xBet,7.5,1xBet,6.5,1xBet,26.0,1xBet,10.0,1xBet,21.0,1xBet,21.0,1xBet,9.5,1xBet,51.0,1xBet,15.0,1xBet,41.0,1xBet,34.0,1xBet,51.0,1xBet,5.04,1.17,1xBet,4.11,1.24,1xBet,2.38,1.54,1xBet,1.93,1.88,,0.0,0.0,,0.0,0.0,1xBet,1.01,11.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.49,0.51,,,,,,,,,,,14.0,8.0,7.0,4.0,7.0,4.0,,,,,,,,,,,,,8.0,5.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.39,9.0,2.0,6.0,1.0,3.0,1.0,,,6.0,2.0,,,,,,,,,,,,,,,0.38,0.62,5.0,6.0,1.0,3.0,4.0,3.0,,,2.0,3.0,1.0,2.0,,,,,,,,
GIRCGLrm,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,08/02/2026,12:15,Round 13,Ho Chi Minh,Thanh Hoa,1,2,[14],"[9, 76]",1xBet,1.73,2.38,9.0,1xBet,1.32,5.16,8.69,1xBet,1.42,2.75,1xBet,2.65,1.45,1xBet,5.9,1.11,1xBet,1.03,10.0,1xBet,1.28,3.5,1xBet,1.97,1.83,1xBet,2.97,1.37,1xBet,5.14,1.14,1xBet,2.64,1.45,1xBet,1.05,1.15,3.26,1xBet,10.0,1xBet,6.0,1xBet,19.0,1xBet,10.0,1xBet,5.5,1xBet,41.0,1xBet,11.0,1xBet,29.0,1xBet,29.0,1xBet,7.0,1xBet,81.0,1xBet,15.0,1xBet,67.0,1xBet,41.0,1xBet,67.0,1xBet,3.13,1.37,1xBet,2.43,1.52,1xBet,1.88,1.93,1xBet,1.47,2.58,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.56,0.44,,,,,,,,,,,9.0,8.0,6.0,5.0,3.0,3.0,,,,,,,,,,,,,3.0,3.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.54,2.0,4.0,2.0,3.0,0.0,1.0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,0.66,0.34,7.0,4.0,4.0,2.0,3.0,2.0,,,2.0,1.0,1.0,0.0,,,,,,,,
lWPKEaDa,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,08/02/2026,12:15,Round 13,Viettel,Song Lam Nghe An,1,4,[20],"[3, 55, 84, 91]",1xBet,1.95,2.25,6.5,1xBet,1.51,3.91,6.52,1xBet,1.36,3.0,1xBet,2.65,1.45,1xBet,5.9,1.11,1xBet,1.03,10.0,1xBet,1.25,3.75,1xBet,1.97,1.83,1xBet,2.97,1.37,1xBet,5.14,1.14,1xBet,2.09,1.63,1xBet,1.1,1.23,2.46,1xBet,10.0,1xBet,6.5,1xBet,15.0,1xBet,8.0,1xBet,6.5,1xBet,29.0,1xBet,9.5,1xBet,21.0,1xBet,19.0,1xBet,9.0,1xBet,51.0,1xBet,13.0,1xBet,41.0,1xBet,34.0,1xBet,51.0,1xBet,4.18,1.23,1xBet,3.37,1.33,1xBet,2.17,1.64,1xBet,1.78,2.04,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.65,0.35,,,,,,,,,,,17.0,6.0,9.0,5.0,8.0,1.0,,,,,,,,,,,,,8.0,4.0,,,,,,,2.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.74,0.26,10.0,2.0,5.0,2.0,5.0,0.0,,,7.0,3.0,0.0,4.0,,,,,,,,,,,,,0.57,0.43,7.0,4.0,4.0,3.0,3.0,1.0,,,1.0,1.0,2.0,1.0,0.0,1.0,,,,,,
URhfbvTI,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/02/2026,12:15,Round 13,Hanoi FC,Hai Phong,2,0,"[10, 80]",[],1xBet,2.2,2.3,4.5,1xBet,1.74,3.89,4.2,1xBet,1.31,3.25,1xBet,2.48,1.5,1xBet,5.54,1.13,1xBet,1.02,12.0,1xBet,1.22,4.0,1xBet,1.69,2.1,1xBet,2.65,1.45,1xBet,4.7,1.17,1xBet,1.82,1.93,1xBet,1.21,1.24,2.03,1xBet,12.0,1xBet,8.5,1xBet,15.0,1xBet,7.5,1xBet,8.5,1xBet,21.0,1xBet,9.0,1xBet,15.0,1xBet,15.0,1xBet,12.0,1xBet,41.0,1xBet,13.0,1xBet,29.0,1xBet,23.0,1xBet,34.0,1xBet,5.32,1.16,1xBet,4.41,1.21,1xBet,2.66,1.48,1xBet,2.11,1.73,,0.0,0.0,,0.0,0.0,1xBet,1.06,7.61,1xBet,1.04,9.38,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.4,0.6,,,,,,,,,,,12.0,13.0,6.0,4.0,6.0,9.0,,,,,,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,8.0,6.0,4.0,1.0,4.0,5.0,,,2.0,0.0,,,,,,,,,,,,,,,0.3,0.7,4.0,7.0,2.0,3.0,2.0,4.0,,,1.0,8.0,,,,,,,,,,
dYptMsLP,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/02/2026,11:00,Round 13,Binh Duong,PVF-CAND,1,2,[18],"[23, 59]",1xBet,2.49,2.09,4.32,1xBet,1.92,3.55,3.76,1xBet,1.42,2.75,1xBet,2.97,1.37,1xBet,6.84,1.09,1xBet,1.05,9.0,1xBet,1.31,3.25,1xBet,2.11,1.73,1xBet,3.43,1.29,1xBet,6.23,1.1,1xBet,2.02,1.74,1xBet,1.25,1.28,1.84,1xBet,9.0,1xBet,6.5,1xBet,10.0,1xBet,7.0,1xBet,8.5,1xBet,17.0,1xBet,9.5,1xBet,15.0,1xBet,17.0,1xBet,13.0,1xBet,34.0,1xBet,17.0,1xBet,29.0,1xBet,29.0,1xBet,41.0,1xBet,7.25,1.1,1xBet,6.11,1.13,1xBet,3.17,1.36,1xBet,2.54,1.52,,0.0,0.0,,0.0,0.0,1xBet,1.05,8.57,1xBet,1.03,9.86,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.52,0.48,,,,,,,,,,,10.0,6.0,1.0,2.0,9.0,4.0,,,,,,,,,,,,,3.0,2.0,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.48,5.0,3.0,1.0,1.0,4.0,2.0,,,2.0,0.0,0.0,1.0,,,,,,,,,,,,,0.52,0.48,5.0,3.0,0.0,1.0,5.0,2.0,,,1.0,2.0,0.0,2.0,,,,,,,,
8C4o00b6,VIETNA,2025,Liga V 2025 2026,VIETNA Liga V 2025 2026,07/02/2026,11:00,Round 13,Phu Dong Ninh Binh,Gia Lai,1,2,[64],"[16, 85]",1xBet,1.83,2.29,7.96,1xBet,1.4,4.39,7.84,1xBet,1.42,2.75,1xBet,2.82,1.4,1xBet,5.9,1.11,1xBet,1.05,9.0,1xBet,1.28,3.5,1xBet,1.97,1.83,1xBet,3.13,1.34,1xBet,5.54,1.13,1xBet,2.5,1.5,1xBet,1.06,1.19,2.83,1xBet,9.0,1xBet,6.0,1xBet,17.0,1xBet,9.0,1xBet,5.5,1xBet,34.0,1xBet,10.0,1xBet,26.0,1xBet,23.0,1xBet,7.5,1xBet,67.0,1xBet,15.0,1xBet,51.0,1xBet,34.0,1xBet,67.0,1xBet,3.82,1.26,1xBet,3.05,1.38,1xBet,2.01,1.81,1xBet,1.57,2.32,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,,,,,,,,,,,0.47,0.53,,,,,,,,,,,9.0,6.0,2.0,4.0,7.0,2.0,,,,,,,,,,,,,8.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51,2.0,3.0,0.0,2.0,2.0,1.0,,,0.0,2.0,0.0,1.0,,,,,,,,,,,,,0.45,0.55,7.0,3.0,2.0,2.0,5.0,1.0,,,8.0,0.0,2.0,1.0,,,,,,,,
